"830","2","24","1013","51","3","0","-64","null","2018-06-15 11:24:11"
"831","2","24","1013","51","3","0","-75","null","2018-06-15 11:24:16"
"832","2","24","1013","51","3","0","-65","null","2018-06-15 11:24:24"
"833","2","24","1013","51","3","0","-58","null","2018-06-15 11:24:26"
"834","2","24","1013","51","3","0","-60","null","2018-06-15 11:25:24"
"835","2","24","1013","51","3","0","-53","null","2018-06-15 11:39:44"
"836","2","24","1008","66","3","0","-53","null","2018-06-11 14:45:55"
"837","2","24","1008","66","3","0","-69","null","2018-06-11 14:46:00"
"838","2","24","1008","66","3","0","-56","null","2018-06-11 14:46:03"
"839","2","24","1008","66","3","0","-58","null","2018-06-11 14:46:10"
"840","2","24","1008","66","3","0","-53","null","2018-06-11 14:46:15"
"841","2","24","1008","66","3","0","-47","null","2018-06-11 14:46:18"
"842","2","24","1008","66","3","0","-56","null","2018-06-11 14:46:30"
"843","2","24","1008","66","3","0","-46","null","2018-06-11 14:46:36"
"844","2","24","1008","66","3","0","-53","null","2018-06-11 14:46:41"
"845","2","24","1008","66","3","0","-57","null","2018-06-11 14:46:46"
"846","2","24","1008","66","3","0","-54","null","2018-06-11 14:46:51"
"847","2","24","1008","66","3","0","-60","null","2018-06-11 14:47:01"
"848","2","24","1008","66","3","0","-49","null","2018-06-11 14:47:07"
"849","2","24","1008","66","3","0","-50","null","2018-06-11 14:47:12"
"850","2","24","1008","66","3","0","-53","null","2018-06-11 14:47:22"
"851","2","24","1008","66","3","0","-41","null","2018-06-11 16:27:30"
"852","2","24","1008","66","3","0","-53","null","2018-06-11 16:27:40"
"853","2","24","1008","66","3","0","-62","null","2018-06-11 16:27:46"
"854","2","24","1008","66","3","0","-71","null","2018-06-11 16:27:51"
"855","2","24","1008","66","3","0","-66","null","2018-06-11 16:27:59"
"856","2","24","1008","66","3","0","-86","null","2018-06-11 16:28:04"
"857","2","24","1008","66","3","0","-71","null","2018-06-11 16:28:09"
"858","2","24","1008","66","3","0","-66","null","2018-06-11 16:28:14"
"859","2","24","1008","66","3","0","-62","null","2018-06-11 16:28:20"
"860","2","24","1008","66","3","0","-73","null","2018-06-11 16:28:25"
"861","2","24","1008","66","3","0","-65","null","2018-06-11 16:28:30"
"862","2","24","1008","66","3","0","-60","null","2018-06-11 16:28:34"
"863","2","24","1008","66","3","0","-67","null","2018-06-11 16:28:39"
"864","2","24","1008","66","3","0","-67","null","2018-06-11 16:28:42"
"865","2","24","1008","66","3","0","-70","null","2018-06-11 16:28:52"
"866","2","24","1008","66","3","0","-67","null","2018-06-11 16:28:57"
"867","2","24","1008","66","3","0","-59","null","2018-06-11 16:29:18"
"868","2","24","1008","66","3","0","-71","null","2018-06-11 16:29:30"
"869","2","24","1008","66","3","0","-63","null","2018-06-11 16:29:34"
"870","2","24","1008","66","3","0","-66","null","2018-06-11 16:29:39"
"871","2","24","1008","66","3","0","-61","null","2018-06-11 17:12:49"
"872","2","24","1008","66","3","0","-64","null","2018-06-11 17:12:59"
"873","2","24","1008","66","3","0","-63","null","2018-06-11 17:13:09"
"874","2","24","1008","66","3","0","-72","null","2018-06-11 17:13:20"
"875","2","24","1008","66","3","0","-61","null","2018-06-11 17:13:25"
"876","2","24","1008","66","3","0","-71","null","2018-06-11 17:13:31"
"877","2","24","1008","66","3","0","-64","null","2018-06-11 17:13:35"
"878","2","24","1008","66","3","0","-60","null","2018-06-11 17:13:42"
"879","2","24","1008","66","3","0","-71","null","2018-06-11 17:13:47"
"880","2","24","1008","66","3","0","-60","null","2018-06-11 17:13:51"
"881","2","24","1008","66","3","0","-60","null","2018-06-11 17:13:57"
"882","2","24","1008","66","3","0","-61","null","2018-06-11 17:14:02"
"883","2","24","1008","66","3","0","-60","null","2018-06-11 17:14:08"
"884","2","24","1008","66","3","0","-70","null","2018-06-11 17:14:12"
"885","2","24","1008","66","3","0","-66","null","2018-06-11 17:14:19"
"886","2","24","1008","66","3","0","-61","null","2018-06-11 17:14:24"
"887","2","24","1008","66","3","0","-66","null","2018-06-11 17:14:27"
"888","2","24","1008","66","3","0","-66","null","2018-06-11 17:14:34"
"889","2","24","1008","66","3","0","-58","null","2018-06-11 17:14:38"
"890","2","24","1008","66","3","0","-64","null","2018-06-11 17:14:44"
"891","2","24","1008","66","3","0","-64","null","2018-06-11 17:14:55"
"892","2","24","1008","66","3","0","-60","null","2018-06-11 17:14:55"
"893","2","24","1008","66","3","0","-65","null","2018-06-11 17:15:09"
"894","2","24","1008","66","3","0","-60","null","2018-06-11 17:15:14"
"895","2","24","1008","66","3","0","-71","null","2018-06-11 17:15:19"
"896","2","24","1008","66","3","0","-66","null","2018-06-11 17:15:24"
"897","2","24","1008","66","3","0","-70","null","2018-06-11 17:15:47"
"898","2","24","1008","66","3","0","-67","null","2018-06-11 17:15:52"
"899","2","24","1008","66","3","0","-60","null","2018-06-11 17:15:57"
"900","2","24","1008","66","3","0","-69","null","2018-06-11 17:16:02"
"901","2","24","1008","66","3","0","-66","null","2018-06-11 17:16:07"
"902","2","24","1008","66","3","0","-60","null","2018-06-11 17:16:12"
"903","2","24","1008","66","3","0","-60","null","2018-06-11 17:16:28"
"904","2","24","1008","66","3","0","-66","null","2018-06-11 17:16:33"
"905","2","24","1008","66","3","0","-63","null","2018-06-11 17:16:38"
"906","2","24","1008","66","3","0","-70","null","2018-06-11 17:16:43"
"907","2","24","1008","66","3","0","-60","null","2018-06-11 17:16:50"
"908","2","24","1008","66","3","0","-66","null","2018-06-11 17:17:00"
"909","2","24","1008","66","3","0","-67","null","2018-06-11 17:17:11"
"910","2","24","1008","66","3","0","-61","null","2018-06-11 17:17:15"
"911","2","24","1008","66","3","0","-75","null","2018-06-11 17:17:22"
"912","2","24","1008","66","3","0","-66","null","2018-06-11 17:17:25"
"913","2","24","1008","66","3","0","-61","null","2018-06-11 17:17:32"
"914","2","24","1008","66","3","0","-63","null","2018-06-11 17:17:42"
"915","2","24","1008","66","3","0","-65","null","2018-06-11 17:17:46"
"916","2","24","1008","66","3","0","-60","null","2018-06-11 17:17:53"
"917","2","24","1008","66","3","0","-61","null","2018-06-11 17:17:57"
"918","2","24","1008","66","3","0","-73","null","2018-06-11 17:18:04"
"919","2","24","1008","66","3","0","-63","null","2018-06-11 17:18:09"
"920","2","24","1008","66","3","0","-66","null","2018-06-11 17:18:28"
"921","2","24","1008","66","3","0","-65","null","2018-06-11 17:18:32"
"922","2","24","1008","66","3","0","-69","null","2018-06-11 17:18:38"
"923","2","24","1008","66","3","0","-62","null","2018-06-11 17:18:43"
"924","2","24","1008","66","3","0","-58","null","2018-06-11 17:24:50"
"925","2","24","1008","66","3","0","-65","null","2018-06-11 17:24:55"
"926","2","24","1008","66","3","0","-61","null","2018-06-11 17:24:58"
"927","2","24","1008","66","3","0","-57","null","2018-06-11 17:25:05"
"928","2","24","1008","66","3","0","-61","null","2018-06-11 17:25:15"
"929","2","24","1008","66","3","0","-53","null","2018-06-11 17:25:20"
"930","2","24","1008","66","3","0","-69","null","2018-06-11 17:25:36"
"931","2","24","1008","66","3","0","-62","null","2018-06-11 17:25:49"
"932","2","24","1008","66","3","0","-58","null","2018-06-11 17:25:59"
"933","2","24","1008","66","3","0","-61","null","2018-06-11 17:26:05"
"934","2","24","1008","66","3","0","-64","null","2018-06-11 17:26:09"
"935","2","24","1008","66","3","0","-69","null","2018-06-11 17:26:15"
"936","2","24","1008","66","3","0","-62","null","2018-06-11 17:26:26"
"937","2","24","1008","66","3","0","-60","null","2018-06-11 17:26:31"
"938","2","24","1008","66","3","0","-61","null","2018-06-11 17:26:50"
"939","2","24","1008","66","3","0","-68","null","2018-06-11 17:26:58"
"940","2","24","1008","66","3","0","-61","null","2018-06-11 17:27:05"
"941","2","24","1008","66","3","0","-62","null","2018-06-11 17:27:08"
"942","2","24","1008","66","3","0","-57","null","2018-06-11 17:27:18"
"943","2","24","1008","66","3","0","-63","null","2018-06-11 17:27:25"
"944","2","24","1008","66","3","0","-64","null","2018-06-11 17:27:29"
"945","2","24","1008","66","3","0","-57","null","2018-06-11 17:27:36"
"946","2","24","1008","66","3","0","-64","null","2018-06-11 17:27:39"
"947","2","24","1008","66","3","0","-62","null","2018-06-11 17:27:46"
"948","2","24","1008","66","3","0","-58","null","2018-06-11 17:27:51"
"949","2","24","1008","66","3","0","-61","null","2018-06-11 17:27:54"
"950","2","24","1008","66","3","0","-61","null","2018-06-11 17:28:00"
"951","2","24","1008","66","3","0","-56","null","2018-06-11 17:28:04"
"952","2","24","1008","66","3","0","-63","null","2018-06-11 17:28:11"
"953","2","24","1008","66","3","0","-60","null","2018-06-11 17:28:14"
"954","2","24","1008","66","3","0","-56","null","2018-06-11 17:28:21"
"955","2","24","1008","66","3","0","-63","null","2018-06-11 17:28:24"
"956","2","24","1008","66","3","0","-62","null","2018-06-11 17:28:31"
"957","2","24","1008","66","3","0","-52","null","2018-06-11 17:28:36"
"958","2","24","1008","66","3","0","-60","null","2018-06-11 17:28:48"
"959","2","24","1008","66","3","0","-63","null","2018-06-11 17:28:58"
"960","2","24","1008","66","3","0","-57","null","2018-06-11 17:29:04"
"961","2","24","1008","66","3","0","-61","null","2018-06-11 17:29:09"
"962","2","24","1008","66","3","0","-57","null","2018-06-11 17:29:14"
"963","2","24","1008","66","3","0","-56","null","2018-06-11 17:29:19"
"964","2","24","1008","66","3","0","-62","null","2018-06-11 17:29:25"
"965","2","24","1008","66","3","0","-57","null","2018-06-11 17:29:29"
"966","2","24","1008","66","3","0","-49","null","2018-06-11 17:29:35"
"967","2","24","1008","66","3","0","-61","null","2018-06-11 17:29:39"
"968","2","24","1008","66","3","0","-62","null","2018-06-11 17:29:45"
"969","2","24","1008","66","3","0","-57","null","2018-06-11 17:29:49"
"970","2","24","1008","66","3","0","-62","null","2018-06-11 17:29:59"
"971","2","24","1008","66","3","0","-57","null","2018-06-11 17:30:06"
"972","2","24","1008","66","3","0","-61","null","2018-06-11 17:30:16"
"973","2","24","1008","66","3","0","-58","null","2018-06-11 17:30:20"
"974","2","24","1008","66","3","0","-64","null","2018-06-11 17:30:25"
"975","2","24","1008","66","3","0","-63","null","2018-06-11 17:30:31"
"976","2","24","1008","66","3","0","-56","null","2018-06-11 17:30:35"
"977","2","24","1008","66","3","0","-59","null","2018-06-11 17:30:42"
"978","2","24","1008","66","3","0","-60","null","2018-06-11 17:30:47"
"979","2","24","1008","66","3","0","-61","null","2018-06-11 17:30:53"
"980","2","24","1008","66","3","0","-65","null","2018-06-11 17:31:03"
"981","2","24","1008","66","3","0","-59","null","2018-06-11 17:31:08"
"982","2","24","1008","66","3","0","-59","null","2018-06-11 17:31:22"
"983","2","24","1008","66","3","0","-61","null","2018-06-11 17:31:27"
"984","2","24","1008","66","3","0","-60","null","2018-06-11 17:31:32"
"985","2","24","1008","66","3","0","-57","null","2018-06-11 17:31:37"
"986","2","24","1008","66","3","0","-62","null","2018-06-11 17:31:43"
"987","2","24","1008","66","3","0","-61","null","2018-06-11 17:31:47"
"988","2","24","1008","66","3","0","-59","null","2018-06-11 17:31:52"
"989","2","24","1008","66","3","0","-65","null","2018-06-11 17:31:57"
"990","2","24","1008","66","3","0","-63","null","2018-06-11 17:32:02"
"991","2","24","1008","66","3","0","-59","null","2018-06-11 17:32:06"
"992","2","24","1008","66","3","0","-65","null","2018-06-11 17:32:11"
"993","2","24","1008","66","3","0","-66","null","2018-06-11 17:32:17"
"994","2","24","1008","66","3","0","-58","null","2018-06-11 17:32:21"
"995","2","24","1008","66","3","0","-60","null","2018-06-11 17:32:27"
"996","2","24","1008","66","3","0","-63","null","2018-06-11 17:32:31"
"997","2","24","1008","66","3","0","-59","null","2018-06-11 17:32:37"
"998","2","24","1008","66","3","0","-67","null","2018-06-11 17:43:18"
"999","2","24","1008","66","3","0","-52","null","2018-06-11 17:43:22"
"1000","2","24","1008","66","3","0","-52","null","2018-06-11 17:43:28"
"1001","2","24","1008","66","3","0","-60","null","2018-06-11 17:43:32"
"1002","2","24","1008","66","3","0","-52","null","2018-06-11 17:43:38"
"1003","2","24","1008","66","3","0","-62","null","2018-06-11 17:44:06"
"1004","2","24","1008","66","3","0","-67","null","2018-06-11 17:44:17"
"1005","2","24","1008","66","3","0","-53","null","2018-06-11 17:44:23"
"1006","2","24","1008","66","3","0","-59","null","2018-06-11 17:44:27"
"1007","2","24","1008","66","3","0","-62","null","2018-06-11 17:44:33"
"1008","2","24","1008","66","3","0","-59","null","2018-06-11 17:44:39"
"1009","2","24","1008","66","3","0","-55","null","2018-06-11 17:44:42"
"1010","2","24","1008","66","3","0","-57","null","2018-06-11 17:44:49"
"1011","2","24","1008","66","3","0","-55","null","2018-06-11 17:44:54"
"1012","2","24","1008","66","3","0","-54","null","2018-06-11 17:44:59"
"1013","2","24","1008","66","3","0","-59","null","2018-06-11 17:45:04"
"1014","2","24","1008","66","3","0","-50","null","2018-06-11 17:46:40"
"1015","2","24","1008","66","3","0","-68","null","2018-06-11 17:46:44"
"1016","2","24","1008","66","3","0","-52","null","2018-06-11 17:46:50"
"1017","2","24","1008","66","3","0","-70","null","2018-06-11 17:47:00"
"1018","2","24","1008","66","3","0","-57","null","2018-06-11 17:47:08"
"1019","2","24","1008","66","3","0","-56","null","2018-06-11 17:47:13"
"1020","2","24","1008","66","3","0","-82","null","2018-06-11 17:47:18"
"1021","2","24","1008","66","3","0","-57","null","2018-06-11 17:47:22"
"1022","2","24","1008","66","3","0","-84","null","2018-06-11 17:47:32"
"1023","2","24","1008","66","3","0","-57","null","2018-06-11 17:47:42"
"1024","2","24","1008","66","3","0","-61","null","2018-06-11 17:47:53"
"1025","2","24","1008","66","3","0","-58","null","2018-06-11 17:48:04"
"1026","2","24","1008","66","3","0","-67","null","2018-06-11 17:48:15"
"1027","2","24","1008","66","3","0","-55","null","2018-06-11 17:48:22"
"1028","2","24","1008","66","3","0","-55","null","2018-06-11 17:48:26"
"1029","2","24","1008","66","3","0","-64","null","2018-06-11 17:48:33"
"1030","2","24","1008","66","3","0","-53","null","2018-06-11 17:49:01"
"1031","2","24","1008","66","3","0","-74","null","2018-06-11 17:49:06"
"1032","2","24","1008","66","3","0","-57","null","2018-06-11 17:49:09"
"1033","2","24","1008","66","3","0","-57","null","2018-06-11 17:49:16"
"1034","2","24","1008","66","3","0","-79","null","2018-06-11 17:49:19"
"1035","2","24","1008","66","3","0","-58","null","2018-06-11 17:49:26"
"1036","2","24","1008","66","3","0","-57","null","2018-06-11 17:49:30"
"1037","2","24","1008","66","3","0","-88","null","2018-06-11 17:49:36"
"1038","2","24","1008","66","3","0","-53","null","2018-06-11 17:49:41"
"1039","2","24","1008","66","3","0","-59","null","2018-06-11 17:49:47"
"1040","2","24","1008","66","3","0","-62","null","2018-06-11 17:50:14"
"1041","2","24","1008","66","3","0","-54","null","2018-06-11 17:50:24"
"1042","2","24","1008","66","3","0","-56","null","2018-06-11 17:50:30"
"1043","2","24","1008","66","3","0","-58","null","2018-06-11 17:50:35"
"1044","2","24","1008","66","3","0","-55","null","2018-06-11 17:50:40"
"1045","2","24","1008","66","3","0","-53","null","2018-06-11 17:50:45"
"1046","2","22","1012","60","3","0","-50","null","2018-06-15 11:23:49"
"1047","2","22","1012","60","3","0","-49","null","2018-06-15 11:23:52"
"1048","2","22","1012","60","3","0","-61","null","2018-06-15 11:23:58"
"1049","2","22","1012","60","3","0","-52","null","2018-06-15 11:24:02"
"1050","2","22","1012","60","3","0","-66","null","2018-06-15 11:24:13"
"1051","2","22","1012","60","3","0","-49","null","2018-06-15 11:24:23"
"1052","2","22","1012","60","3","0","-61","null","2018-06-15 11:24:28"
"1053","2","22","1012","60","3","0","-50","null","2018-06-15 11:24:34"
"1054","2","22","1012","60","3","0","-54","null","2018-06-15 11:24:39"
"1055","2","22","1012","60","3","0","-56","null","2018-06-15 11:24:48"
"1056","2","22","1012","60","3","0","-62","null","2018-06-15 11:24:59"
"1057","2","22","1012","60","3","0","-56","null","2018-06-15 11:25:05"
"1058","2","22","1012","60","3","0","-56","null","2018-06-15 11:25:09"
"1059","2","22","1012","60","3","0","-67","null","2018-06-15 11:25:15"
"1060","2","22","1012","60","3","0","-57","null","2018-06-15 11:25:19"
"1061","2","22","1012","60","3","0","-62","null","2018-06-15 11:25:26"
"1062","2","22","1012","60","3","0","-34","null","2018-06-15 11:25:39"
"1063","2","22","1012","60","3","0","-65","null","2018-06-15 11:25:46"
"1064","2","22","1012","60","3","0","-54","null","2018-06-15 11:25:51"
"1065","2","22","1012","60","3","0","-55","null","2018-06-15 11:26:07"
"1066","2","22","1012","60","3","0","-66","null","2018-06-15 11:26:14"
"1067","2","22","1012","60","3","0","-51","null","2018-06-15 11:26:18"
"1068","2","22","1012","60","3","0","-62","null","2018-06-15 11:26:43"
"1069","2","22","1012","60","3","0","-57","null","2018-06-15 11:26:48"
"1070","2","22","1012","60","3","0","-54","null","2018-06-15 11:26:52"
"1071","2","22","1012","60","3","0","-56","null","2018-06-15 11:27:02"
"1072","2","22","1012","60","3","0","-58","null","2018-06-15 11:27:13"
"1073","2","22","1012","60","3","0","-58","null","2018-06-15 11:27:25"
"1074","2","22","1012","60","3","0","-50","null","2018-06-15 11:40:36"
"1075","2","22","1012","60","3","0","-57","null","2018-06-15 11:40:42"
"1076","2","22","1012","60","3","0","-50","null","2018-06-15 11:40:50"
"1077","2","22","1012","60","3","0","-53","null","2018-06-15 11:41:02"
"1078","2","22","1012","60","3","0","-49","null","2018-06-15 11:41:07"
"1079","2","22","1012","60","3","0","-62","null","2018-06-15 11:41:12"
"1080","2","22","1012","60","3","0","-57","null","2018-06-15 11:41:16"
"1081","2","22","1012","60","3","0","-57","null","2018-06-15 11:41:23"
"1082","2","22","1012","60","3","0","-59","null","2018-06-15 11:41:28"
"1083","2","22","1012","60","3","0","-55","null","2018-06-15 11:41:31"
"1084","2","22","1012","60","3","0","-55","null","2018-06-15 11:41:38"
"1085","2","23","1011","60","3","0","-54","null","2018-06-15 13:05:06"
"1086","2","23","1011","60","3","0","-61","null","2018-06-15 13:05:09"
"1087","2","23","1011","60","3","0","-58","null","2018-06-15 13:05:16"
"1088","2","23","1011","60","3","0","-56","null","2018-06-15 13:05:21"
"1089","2","23","1011","60","3","0","-60","null","2018-06-15 13:05:25"
"1090","2","23","1011","60","3","0","-52","null","2018-06-15 13:05:31"
"1091","2","23","1011","60","3","0","-51","null","2018-06-15 13:05:34"
"1092","2","23","1011","60","3","0","-61","null","2018-06-15 13:05:41"
"1093","2","23","1011","60","3","0","-53","null","2018-06-15 13:05:44"
"1094","2","23","1011","60","3","0","-51","null","2018-06-15 13:05:51"
"1095","2","23","1011","60","3","0","-59","null","2018-06-15 13:05:54"
"1096","2","23","1011","60","3","0","-59","null","2018-06-15 13:06:01"
"1097","2","23","1011","60","3","0","-54","null","2018-06-15 13:06:05"
"1098","2","23","1011","60","3","0","-55","null","2018-06-15 13:06:15"
"1099","2","23","1011","60","3","0","-59","null","2018-06-15 13:06:25"
"1100","2","23","1011","60","3","0","-53","null","2018-06-15 13:06:35"
"1101","2","23","1011","60","3","0","-58","null","2018-06-15 13:06:41"
"1102","2","23","1011","60","3","0","-50","null","2018-06-15 13:06:46"
"1103","2","23","1011","60","3","0","-61","null","2018-06-15 13:06:52"
"1104","2","23","1011","60","3","0","-54","null","2018-06-15 13:07:18"
